stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
170.0,21/09/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,24.0,96.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-09-21
170.0,25/09/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,23.0,111.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-09-25
170.0,27/09/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,13.0,78.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-09-27
170.0,11/6/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,9.0,25.0,265.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-06-11
170.0,11/8/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,83.0,250.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-08-11
170.0,14/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,35.0,255.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-11-14
170.0,16/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,7.0,69.0,221.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-11-16
170.0,20/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,5.0,251.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-11-20
170.0,22/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,54.0,250.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-11-22
170.0,26/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,38.0,238.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-11-26
170.0,29/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,17.0,217.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-11-29
170.0,12/4/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,8.0,277.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-04-12
170.0,12/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,9.0,162.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-11-12
170.0,13/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,12.0,181.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-12-13
170.0,18/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,5.0,227.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-12-18
170.0,20/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,6.0,136.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-12-20
170.0,24/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,6.0,149.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2012-12-24
349.0,1/3/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,5.0,212.0,,"Worli, Mumbai",,2012-03-01
349.0,1/5/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",15.0,67.0,174.0,,"Worli, Mumbai",,2012-05-01
349.0,1/9/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,51.0,104.0,,"Worli, Mumbai",,2012-09-01
349.0,1/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13.0,56.0,95.0,,"Worli, Mumbai",,2012-11-01
349.0,16/01/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,19.0,82.0,,"Worli, Mumbai",,2012-01-16
349.0,19/01/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,37.0,113.0,,"Worli, Mumbai",,2012-01-19
349.0,23/01/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,65.0,154.0,,"Worli, Mumbai",,2012-01-23
349.0,30/01/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9.0,44.0,139.0,,"Worli, Mumbai",,2012-01-30
349.0,2/1/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,49.0,109.0,,"Worli, Mumbai",,2012-01-02
349.0,2/6/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.0,23.0,168.0,,"Worli, Mumbai",,2012-06-02
349.0,2/8/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,43.0,152.0,,"Worli, Mumbai",,2012-08-02
349.0,13/02/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,11.0,81.0,,"Worli, Mumbai",,2012-02-13
349.0,15/02/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,13.0,65.0,,"Worli, Mumbai",,2012-02-15
349.0,20/02/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,9.0,125.0,,"Worli, Mumbai",,2012-02-20
349.0,22/02/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,35.0,99.0,,"Worli, Mumbai",,2012-02-22
349.0,27/02/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,16.0,80.0,,"Worli, Mumbai",,2012-02-27
349.0,3/1/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,22.0,70.0,,"Worli, Mumbai",,2012-01-03
349.0,3/5/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,23.0,59.0,,"Worli, Mumbai",,2012-05-03
349.0,3/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,25.0,88.0,,"Worli, Mumbai",,2012-12-03
349.0,14/03/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,80.0,114.0,,"Worli, Mumbai",,2012-03-14
349.0,19/03/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,32.0,71.0,,"Worli, Mumbai",,2012-03-19
349.0,21/03/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,11.0,277.0,,"Worli, Mumbai",,2012-03-21
349.0,26/03/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,5.0,70.0,,"Worli, Mumbai",,2012-03-26
349.0,28/03/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,28.0,87.0,,"Worli, Mumbai",,2012-03-28
349.0,4/2/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,21.0,55.0,,"Worli, Mumbai",,2012-02-04
349.0,4/4/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,16.0,40.0,,"Worli, Mumbai",,2012-04-04
349.0,4/9/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,23.0,58.0,,"Worli, Mumbai",,2012-09-04
349.0,16/04/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,14.0,112.0,,"Worli, Mumbai",,2012-04-16
349.0,5/4/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,22.0,60.0,,"Worli, Mumbai",,2012-04-05
349.0,5/7/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,16.0,88.0,,"Worli, Mumbai",,2012-07-05
349.0,5/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,7.0,49.0,,"Worli, Mumbai",,2012-11-05
349.0,14/05/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,23.0,57.0,,"Worli, Mumbai",,2012-05-14
349.0,17/05/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,9.0,74.0,,"Worli, Mumbai",,2012-05-17
349.0,21/05/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,10.0,67.0,,"Worli, Mumbai",,2012-05-21
349.0,23/05/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,7.0,55.0,,"Worli, Mumbai",,2012-05-23
349.0,28/05/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,6.0,75.0,,"Worli, Mumbai",,2012-05-28
349.0,6/4/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,6.0,50.0,,"Worli, Mumbai",,2012-04-06
349.0,6/6/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,20.0,28.0,,"Worli, Mumbai",,2012-06-06
349.0,6/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,8.0,36.0,,"Worli, Mumbai",,2012-11-06
349.0,13/06/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,16.0,29.0,,"Worli, Mumbai",,2012-06-13
349.0,18/06/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,5.0,27.0,,"Worli, Mumbai",,2012-06-18
349.0,20/06/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,11.0,33.0,,"Worli, Mumbai",,2012-06-20
349.0,26/06/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,13.0,44.0,,"Worli, Mumbai",,2012-06-26
349.0,28/06/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,11.0,33.0,,"Worli, Mumbai",,2012-06-28
349.0,7/2/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,19.0,54.0,,"Worli, Mumbai",,2012-02-07
349.0,7/4/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,12.0,30.0,,"Worli, Mumbai",,2012-04-07
349.0,7/9/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,9.0,70.0,,"Worli, Mumbai",,2012-09-07
349.0,7/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,11.0,54.0,,"Worli, Mumbai",,2012-12-07
349.0,16/07/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",14.0,18.0,59.0,,"Worli, Mumbai",,2012-07-16
349.0,18/07/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10.0,16.0,36.0,,"Worli, Mumbai",,2012-07-18
349.0,23/07/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,14.0,,,"Worli, Mumbai",,2012-07-23
349.0,25/07/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,12.0,30.0,,"Worli, Mumbai",,2012-07-25
349.0,8/1/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,11.0,43.0,,"Worli, Mumbai",,2012-01-08
349.0,8/6/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9.0,48.0,38.0,,"Worli, Mumbai",,2012-06-08
349.0,13/08/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",20.0,6.0,53.0,,"Worli, Mumbai",,2012-08-13
349.0,16/08/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,7.0,29.0,,"Worli, Mumbai",,2012-08-16
349.0,20/08/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,5.0,30.0,,"Worli, Mumbai",,2012-08-20
349.0,22/08/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,5.0,46.0,,"Worli, Mumbai",,2012-08-22
349.0,28/08/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,6.0,27.0,,"Worli, Mumbai",,2012-08-28
349.0,9/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,8.0,89.0,,"Worli, Mumbai",,2012-11-09
349.0,13/09/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,23.0,54.0,,"Worli, Mumbai",,2012-09-13
349.0,17/09/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9.0,5.0,142.0,,"Worli, Mumbai",,2012-09-17
349.0,21/09/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,24.0,154.0,,"Worli, Mumbai",,2012-09-21
349.0,24/09/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,20.0,183.0,,"Worli, Mumbai",,2012-09-24
349.0,26/09/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,17.0,205.0,,"Worli, Mumbai",,2012-09-26
349.0,28/09/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,6.0,136.0,,"Worli, Mumbai",,2012-09-28
349.0,11/2/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,33.0,,,"Worli, Mumbai",,2012-02-11
349.0,11/5/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,33.0,97.0,,"Worli, Mumbai",,2012-05-11
349.0,11/7/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,13.0,106.0,,"Worli, Mumbai",,2012-07-11
349.0,11/9/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,52.0,127.0,,"Worli, Mumbai",,2012-09-11
349.0,14/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,35.0,147.0,,"Worli, Mumbai",,2012-11-14
349.0,19/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,5.0,155.0,,"Worli, Mumbai",,2012-11-19
349.0,23/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,80.0,105.0,,"Worli, Mumbai",,2012-11-23
349.0,27/11/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,56.0,119.0,,"Worli, Mumbai",,2012-11-27
349.0,12/3/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,8.0,141.0,,"Worli, Mumbai",,2012-03-12
349.0,12/7/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,9.0,125.0,,"Worli, Mumbai",,2012-07-12
349.0,12/10/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,10.0,66.0,,"Worli, Mumbai",,2012-10-12
349.0,12/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,14.0,111.0,,"Worli, Mumbai",,2012-12-12
349.0,17/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,8.0,153.0,,"Worli, Mumbai",,2012-12-17
349.0,19/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,14.0,130.0,,"Worli, Mumbai",,2012-12-19
349.0,26/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,9.0,151.0,,"Worli, Mumbai",,2012-12-26
349.0,28/12/2012,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,130.0,,"Worli, Mumbai",,2012-12-28
169.0,1/1/2013,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,12.0,103.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2013-01-01
169.0,1/3/2013,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,8.0,118.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2013-03-01
169.0,1/7/2013,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,15.0,118.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2013-07-01
169.0,1/9/2013,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,8.0,154.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2013-09-01
169.0,14-01-13,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,7.0,98.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2013-01-14
